blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
12541060,1622449593,0x2517303505ae65a0a04bed4d8b1e5493c6e69f03a8521429397b3fc491f2739b,68,0x6980597f41d63b77a45d8d8dbe30889656122b99f7934ab7e9ee8a67a0c18763,0xe2cbabaca1c3cefe19405302d16942e29dcc0262,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2983000000,USD Coin,USDC,6,147,114675,15127030793,92206,14954800,deprecated,47273
12541064,1622449620,0x98669234d73352bdac2cc267af650f886ea087f90b6f3ef7dd5c1f28c63005e3,60,0x09fa231350e87362f11657d7846a04dae45d47cdceef0ba191f603315a84a7cd,0xf226f54e02d78b3aea4cf4e5a2ec6974a575d544,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1013092500,USD Coin,USDC,6,76,114675,15127030793,92206,14837517,deprecated,47269
12541065,1622449622,0xb1fb22071bb6d02320ecd66088f26d77365ad85612095abdb7e8794163ed57a1,292,0xfb3eb35c978500b2f0cc1a1d17e786ea7c14479986318753b3ffc1569cfcecff,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x611434d1aade1d26f5c5d922accd375c5c444ea2,30163112119,USD Coin,USDC,6,27,328587,15127030793,311880,7127118,deprecated,47268
12541065,1622449622,0x02a662ce13817ebdbe375fabbd9eaeb3e50e46e408ac50342d239ea2ed1d0450,8,0xfb3eb35c978500b2f0cc1a1d17e786ea7c14479986318753b3ffc1569cfcecff,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361,0xeaeec1272462020c601bfb24d4c4c90b26a1b665,9168567455874378537616,Mysterium,MYST,18,52,276080,15127030793,260372,12828137,deprecated,47268
12541066,1622449624,0x585bf7f981415e5992866b49156688e4759c8c6a893cc7d239183ea8524b1bf2,450,0x9229ab6d4e9008ed0b4596a79759809b5459c382e676fafaecdfed55939727b6,0x3baa0bbefad779f6ac5821bd2f453e70066ee341,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4973000000,USD Coin,USDC,6,192,114687,15127030793,92218,14318662,deprecated,47267
12541067,1622449636,0x73597964c2e1833a965ec037720bbfac39cdad19a5dd1acb90dc0135374c6b57,37,0xd07db427c1ed5de89615fb2c7a1c97e776bf5dcf9407e8434e90b43c6f398727,0xedd69a5427576556904d791b18163559cbf77bfb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,51973000000,USD Coin,USDC,6,103,114687,15127030793,92218,5510005,deprecated,47266
12541067,1622449636,0x03c9d9ba5b43a78a22b64103de041aba3dd5888ae22d01b818b0ca69f154018f,126,0xd07db427c1ed5de89615fb2c7a1c97e776bf5dcf9407e8434e90b43c6f398727,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x7b23e38fbd0e677a1d1f72fe29a1aea9fd83ade8,464557350149290595387,SushiToken,SUSHI,18,117,261181,15127030793,245865,7399341,deprecated,47266
12541068,1622449643,0xb47a5e83a38cfd575d39428f9b0a0d73fb65da59ee77fd5f61b9e912393e5511,155,0x7ec40b7b4167dfdad6a47b572474dea4406fac7362ffa12462355606b9a782d9,0x3f3b7d0f3da05f6cd44e9d35a9517b59c83ad560,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000,USD Coin,USDC,6,32,114663,20010000000,107194,1756806,deprecated,47265
12541072,1622449668,0xe638d9a96a4298c7255a94b0c3cdf89aa2e55c0095e8b9847805b94e25a95296,6498,0xe738ed8ae79a2e2f786653979fed01dfb3c6cc55bcabc378a1e21ccdb31d2413,0xe67e43b831a541c5fa40de52ab0afbe311514e64,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1764325353,Tether USD,USDT,6,140,108181,18000000000,85712,3403656,deprecated,47261
12541074,1622449685,0x00421c8d4f93a6fab3b9876b73127c99525f44552f68f6a54841fda9ed13fcd1,290,0x6d316b77c2164d3a95c8f3697b40143fc73302d3b334f25209ff6eeb302327bf,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,0xd7755f93fb694ac5c6beafdce530d03a3659930d,4767120512398451705,Quickswap,QUICK,18,209,277091,16000000000,261349,12297133,deprecated,47259
12541074,1622449685,0x03647273c7addcf5a4cb5765a512a9f055381ce682295afa1efccfcd29ed3f71,45,0x6d316b77c2164d3a95c8f3697b40143fc73302d3b334f25209ff6eeb302327bf,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe2fc618b1973a2e6faea551648c17fa5a6954b13,5244523170,USD Coin,USDC,6,224,330843,15127030793,314136,13782602,deprecated,47259
12541074,1622449685,0x7dab16c5bacd74218dfad50239f2937891959ea96d2d1d501b34d2190f9d1ebb,2,0x6d316b77c2164d3a95c8f3697b40143fc73302d3b334f25209ff6eeb302327bf,0x744857afc1d212f5b9afefb2acc66c7a372d31a5,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,30180995960217884486,Dai Stablecoin,DAI,18,232,111120,15100000000,78549,14205381,deprecated,47259
12541075,1622449698,0x2bb93cc36296ad1afe62baea47b8e8f2d4ac42d3fe7e7e8365bd43f8e07f3199,2,0xbeb5921f3d03750846610eac8e33777de44b86faeff7d811bd8e9819b8f29ad5,0xccc3ac360ffaf97ffd1fd274c60da04debebe099,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,20000000000000000000,Dai Stablecoin,DAI,18,351,97237,18000000000,89768,11640828,deprecated,47258
12541076,1622449711,0x374c98b3941a0f49adbf8da8929648da0cf15e8aa406f22336018fa332e89bb8,4038,0x74f400eecbae225782677f4e75a5bde00e5cf5732fafa4561edb2e3f54a6e50d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,19311384370073066994001,Vidya,VIDYA,18,65,317739,23000000000,301959,3569138,deprecated,47257
12541077,1622449730,0xf1a5966f04aaad3f78e6cf587db9245d4d8ec75497e08a4fd6e742282e4e0e0b,16,0x1b9a3a409118a4136c28d3884aedc91239accdab57be63ce44662de8821883c8,0x0335f428955506d0c06d18b8fa5a8aabf7462e59,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,32309390558603004728,BAT,BAT,18,186,100202,15127030793,77733,11359759,deprecated,47256
12541082,1622449763,0x441d0293f1dd84e5a1d783add6a6ed67add7f831ef733e2085d888e0bea2734d,6499,0x5bb1eec7cce23abb6d2a4d20d2cac95e7ae01a1f7c07a504ec8dc9a190f4c1b3,0xe67e43b831a541c5fa40de52ab0afbe311514e64,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,550000000,USD Coin,USDC,6,19,114675,18000000000,92206,1772042,deprecated,47251
12541082,1622449763,0x7d70a3b975934a2be0230b399f2706019ac134a940aa2ffcf84d091abe34f6bc,72,0x5bb1eec7cce23abb6d2a4d20d2cac95e7ae01a1f7c07a504ec8dc9a190f4c1b3,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5741567737fae1ad48b7da98882ee1cd279adf76,4516539837,USD Coin,USDC,6,49,293820,15100000000,277113,11703351,deprecated,47251
12541082,1622449763,0xde600e685039b4505f980330b8ecb4c9330054e831f4e8512a442c482a619465,321,0x5bb1eec7cce23abb6d2a4d20d2cac95e7ae01a1f7c07a504ec8dc9a190f4c1b3,0x66e4085f466b1d6175cf8b404682c043f21df370,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,73877875000000000000,SushiToken,SUSHI,18,58,102311,15100000000,79842,12830596,deprecated,47251
12541082,1622449763,0x2aa5017820d547afd51c6dbc928c766cdd05df43b5742fe54803ba00327b397e,17,0x5bb1eec7cce23abb6d2a4d20d2cac95e7ae01a1f7c07a504ec8dc9a190f4c1b3,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0335f428955506d0c06d18b8fa5a8aabf7462e59,25000000,USD Coin,USDC,6,63,326589,15100000000,309882,13703150,deprecated,47251
12541097,1622449896,0x373f9e9b444d9d550fa17dd9b91c8e781b5ee0d499804736570a852444547ebc,482,0x752a62854af9df50a3411ba6ffb1c5d1e7677db5d9e4ad6d1c407d2d2eab75b7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc9848f9146a56b6b5676b06f454a62a06a66cc03,1060649359,USD Coin,USDC,6,183,290920,20000000000,274213,8182649,deprecated,47236
12541121,1622450230,0xa9231530a2b357f1219592f354ad1b7a1a39845eaa713b24b72b65c32fa55107,4305,0x11e2fbecd7e8e2649e750ac1bb0b0a011b825a3738e3f240aa013979798f3f6e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b175474e89094c44da98b954eedeac495271d0f,0x99c515bc95e43697b38f419d5359a3876b68e538,20000000000000000000000,Dai Stablecoin,DAI,18,118,315971,22000000000,300263,9889020,deprecated,47212
12541122,1622450236,0x82ad2fe94cb86fecba7b335307442470e35c34bd023baad5acff43e03586caa8,825,0xf5021b07d69b175be9d4c8e32c30e7a1608fe475ac0a141a307d2bcdaf1719f1,0x4677c06757a2059c7b750fd5b59c2e65bf1851b3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,43438293439068565773,Aave Token,AAVE,18,137,277107,20000000000,229446,6658807,deprecated,47211
12541126,1622450296,0x50e625c0b3788b1a2a39fc99f8de7cce8f0aa77a9f923fdcb25cda6b4493b663,575,0xac4a59ffdde6502f9b6c27b47edd1a9f6bed0a1cf973832c5fa17c646d3be9f2,0x625b237bab99ba69bcbd998566269447fd1c1993,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,643564163948385429944,Route,ROUTE,18,101,102869,20100000000,80400,9398020,deprecated,47207
12541130,1622450356,0xd1a28d5c0caae990089e85d78d0efd3ea4e38072bc2d69116dfd08b215272063,11,0xcb4960999c78c838cf811807e90d27b1078b319bf68e30263db103c31cbc12c4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbe835861c3e07c711866a4e79a2a23bed2f2153a,200771000000,USD Coin,USDC,6,76,329400,26000000000,312693,4582225,deprecated,47203
12541131,1622450379,0x4430fd72d4908d94b4140ca308a0a8dccc08de2368889794f54116519f3faecd,46,0x6a3df28844e35988d5c7fe210cdec5758cc14bbbb66f8284480c2e3228efb9cd,0xe2fc618b1973a2e6faea551648c17fa5a6954b13,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5241000000,USD Coin,USDC,6,271,114687,20000000000,107218,11900388,deprecated,47202
12541134,1622450399,0x32668f506113751996241e59bac2c6cfa8915725a3c57c13bdf02dd9c13aa3a9,340,0x23cf147f428a1be18eb909bcdeae37ef6ec6d3b98c236af38a5760678e837668,0x7c2cddb92480e1c104f882516e94a13d1a7a9d96,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,607000000,Tether USD,USDT,6,51,108181,25000000000,100712,2269577,deprecated,47199
12541137,1622450425,0x23396db7c52595f201599df396d04ecebda99925a4542040baf86fbc60072e53,398,0xc03030c2867fc87afb0aa22412ee2dac2329301531ec0491a556720af71435eb,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0xfa6452a87e078b3583c4a73c0c5e54ec9c97e30a,1440846,Celsius,CEL,4,25,295292,21000000000,279934,2275007,deprecated,47196
12541137,1622450425,0x87ebc16acf954cdc1f49a1c6622511c057a21d3e7d76e95b6894c79a3853c909,141,0xc03030c2867fc87afb0aa22412ee2dac2329301531ec0491a556720af71435eb,0xe0c52833e867cbbed5b0aa99943f88d4ddcd576a,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,804370170817369093230,Indexed,NDX,18,113,102630,16500001481,80161,9371562,deprecated,47196
12541138,1622450430,0xec625bd4ed79f0905aae6176d5947f82f3e33e4280cff59f21e8d2b9298b5f2a,11,0x436cf62cc936f22a685f45d30dc63db2130dbd8795c45d845d3a7943808cebf9,0x7588ada969bcef3200fd2bfafb3dd3e0c87aa00b,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,9900000000000000000,Aave Token,AAVE,18,140,251867,16000000000,229398,10614752,deprecated,47195
12541140,1622450470,0xdd5c77dae1d7fc172dbe2e993cd17cd78846619e13317a0c903e9177c4478d0f,12,0xdfffa2bc36e43d5e2d48e24c57c2910b0d27c9f7e35afe3c4e3d17292bfe3e6a,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x853d955acef822db058eb8505911ed77f175b99e,0xbe835861c3e07c711866a4e79a2a23bed2f2153a,197758000000000000000000,Frax,FRAX,18,10,298609,25000000000,283290,586523,deprecated,47193
12541152,1622450589,0xc3b19a9e97de4fd88acf21ea215f1cb9726880d1f7b20556feed7e6e0c6af6ab,3,0x194ffe15a99292e1bf42abef88defadff36d47451c0c5b71cbd52701819f6a2d,0xe421771c2f256eaa002237cc5b818dedd2c3d65d,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,704715313642323629528,Aave Token,AAVE,18,35,251903,27000000000,229434,3325377,deprecated,47181
12541152,1622450589,0xfc5b7556547a60770fa9b455fe72f499dd27f59c21c994d055dcd627d54a482e,3,0x194ffe15a99292e1bf42abef88defadff36d47451c0c5b71cbd52701819f6a2d,0xccc3ac360ffaf97ffd1fd274c60da04debebe099,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1225000000000000000000,Dai Stablecoin,DAI,18,135,97237,19000000000,74768,11504050,deprecated,47181
12541162,1622450716,0xc4ac42e8a8a5e71d39600a52a6cf3642c0be00e3627b398e8449df3615600018,25,0x899da47c41601e7173dc41ef0a67863dc7edf86d5022aa7ec8f4bb60375f5066,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b175474e89094c44da98b954eedeac495271d0f,0x1ba12981833ec62721208f5e66f4201521f47339,5000000000000000000000,Dai Stablecoin,DAI,18,198,272481,20000000000,256773,7256009,deprecated,47171
12541163,1622450723,0x627aa57312b5fefe6007bcbb376204a95dc4911ae9e9181e7a7bbb715559cfeb,25,0xe337b46a9c260fdf27d2fa470cd78ef87c1c96f1e148ae7a6bd0318a518155d5,0x1a2d1c516751721c22af66fc5ebf8c87f53f5cd1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2960000000,Tether USD,USDT,6,219,108169,31000000000,100700,6602483,deprecated,47170
12541164,1622450770,0x297732a07be72645f32a86053798a545966316a4b1602addd3ffbbb24ff10616,577,0xe4971f3f39a10d96b21b0dbb0df15a1ec3afefd75980d17d8ce9bad2ebbfd85a,0x625b237bab99ba69bcbd998566269447fd1c1993,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,475298489148,UniBright,UBT,8,59,164622,22100000000,142153,3847175,deprecated,47169
12541174,1622450892,0x4557c1eaa29c2dd564c16d07fc116ac5d5319a9d1bf56b0078dc7f0938f95f51,3756,0x339722935c3801a40745d16b30b0610880a51e6a457d3bc1901f4d4a08000581,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,755518026793,UniBright,UBT,8,34,164622,25000000000,142153,2528555,deprecated,47159
12541174,1622450892,0x4031be3e415b867eed33c313badfeba5a0b32aefd7e30197287c2f5d28895895,19,0x339722935c3801a40745d16b30b0610880a51e6a457d3bc1901f4d4a08000581,0xbbd4f5b0f5ed31479332e677044a687f9d066dad,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,253979333466612288960142,Dai Stablecoin,DAI,18,55,97273,21000000000,74804,3858417,deprecated,47159
12541181,1622451008,0x008b9ff2cfbd84b9bab9a7f92809a68b1229a6d0854e8c59585766db6435d5f2,451,0x7614f029ff3cab66e11f2562dd5dffd3c1cf8a2a6de66e009fdacef62118afd6,0x3baa0bbefad779f6ac5821bd2f453e70066ee341,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,12997433157,USD Coin,USDC,6,69,114687,19000000000,107218,4221022,deprecated,47152
12541181,1622451008,0xf6bf9f13565844c13e8b0f7b3d78bd1b21d327e1d084b2b9ed05478151bfbd19,50,0x7614f029ff3cab66e11f2562dd5dffd3c1cf8a2a6de66e009fdacef62118afd6,0x7f58a56e9836231ce516153825fb75535f99fe86,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,11770000000000000000000,Dai Stablecoin,DAI,18,203,97249,15127030793,74780,14176601,deprecated,47152
12541186,1622451083,0xe3796b4ff1fb6d5e7a1d454053a3ca345867d19058d51f2a60dabdafd61d3578,4,0x5849b2c5091cc59feb19ec7a0f8ff625fce59d2cd04efbaebff72b8056706b78,0xc7790bc508c25774ef6fce30430e727cd40d7117,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,12711060828166646049,SushiToken,SUSHI,18,207,102311,15127030793,79842,14871233,deprecated,47147
12541188,1622451093,0xb405b8df1136f11af536274b1d51d05f373d0bba510a3a12bbb1b5102e2f2a36,89,0x3fd0ab7fe3fef69d90d49d1bdb2405eea9b62ea20155072dd0104ff3d9a21a0b,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4421e6f16a59582c8108d153aab0fb7b4a3eddbe,2851488029,Tether USD,USDT,6,135,279151,15127030793,262944,14546546,deprecated,47145
12541189,1622451100,0x724dbf09d45ee203f8886355f14de09c1fb91318f688c38ec74bdb0464b6f497,3,0x437317c3046c39eada7c14572972a58271e51a9aa0bed95100614555db82cb9a,0x79785426624d5cf1665f2db6eff374e59635c314,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,968395032,USD Coin,USDC,6,135,114675,15127030793,92206,9543483,deprecated,47144
12541196,1622451217,0x97b69b808325db9d532ce1f80b8e2dbc6c64e9336ae30f3cc0032f9c22732b3e,24,0x2451d3f3b32482a9e01a6727351fdd01ea285b99768093fb36f9538660efcdc3,0x94568ffb84d7afb9fdaeca6bf1206a1e8ef59769,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3973000000,USD Coin,USDC,6,307,114675,17000000000,92206,14820701,deprecated,47137
12541197,1622451228,0x4a609edeb4e78de026f70dc849796b16f11c0f59d52a93664b792fa3ead383cc,4042,0x3c81b08ee10a0444696b92585fd97000e1cd17ac2da413c37de31a71017fbdfb,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,468950911194,UniBright,UBT,8,79,164622,23000000000,142153,5389004,deprecated,47136
12541199,1622451277,0x4d6fe1f2de88f3a136d904fe030fef58269fc9901c50362caf92a906589db6fe,1622,0x79b5b56437db69043d4b75a359f9de8bae28b795d8fe3bc167a83b2b5b55016f,0x58294302c4097deb040fc9dd0020042ee546d0c5,0x514910771af9ca656af840dff83e8264ecf986ca,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3940286737710538777220,ChainLink Token,LINK,18,28,100531,26000000000,78062,2032060,deprecated,47134
12541206,1622451362,0x4cc0a09b06caee4284fd40705be3276c4ff8274f5b49f2a58149f0f7486b1328,1623,0x8551f089dcc2e073a3fa6576aca989913c1f59f46635401282868909e7dcd621,0x58294302c4097deb040fc9dd0020042ee546d0c5,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,18064926888191560161,SushiToken,SUSHI,18,41,102299,28000000000,79830,2247358,deprecated,47127
12541206,1622451362,0xe202a38ef45ae76aed8c48dd670a4b9e178091fb9668aa2dab3ad4e0b3d7063f,156,0x8551f089dcc2e073a3fa6576aca989913c1f59f46635401282868909e7dcd621,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdf72deea1f3de0b0c27785923bec9634698c0f80,4000000000,USD Coin,USDC,6,85,330659,22000000000,313952,5221830,deprecated,47127
12541216,1622451500,0x11e9f0430e1f4d97d9dde507cdb9c5c21956109fa6e0909735a60d3831751373,4045,0xe8862ede9b67485fbf1e00c486ca1910872a1dd986a42de02889740ab5ba72b6,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,28385414944988151959922,EthermonToken,EMON,18,119,118466,23000000000,95997,5729096,deprecated,47117
12541216,1622451500,0xdb36be26ce4b25b60e1259bdfe8e1f14e058f50effe098ec71a476496319b4b1,106,0xe8862ede9b67485fbf1e00c486ca1910872a1dd986a42de02889740ab5ba72b6,0x8c23a8d17f10943b6297585957faf7da63465685,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,61468377,Wrapped BTC,WBTC,8,165,103153,21000000000,80684,9476453,deprecated,47117
12541217,1622451535,0xdf4a59430c0f8e7957194d6bf8dd3a43e89e8039b79efff640df2db57f5fc7ea,4018,0x3ed9a81005e351616392069e51e8e0791d6467fe3ae7b2f3312c69b32b7c1029,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x7ac34681f6aaeb691e150c43ee494177c0e2c183,16179819319,Tether USD,USDT,6,88,335148,18000000000,318941,5851883,deprecated,47116
12541217,1622451535,0xbc9e1d104acc85ac6d5540c97ccc3fb2fcc756d44a94ab502a53a639688a09bf,14,0x3ed9a81005e351616392069e51e8e0791d6467fe3ae7b2f3312c69b32b7c1029,0xe0e885b8b9ab1c164c23b2ed4db1a0d0b6056430,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,200000000,USD Coin,USDC,6,167,114663,17000000000,92194,10265812,deprecated,47116
12541218,1622451539,0x7bc318f1d6dc17a76ca26dc28e9ecf747f7d6ae75907c6061773ef86a294283b,104,0x0d6bac8b96fe860af46e30670f32338a63b8660f8d03fed49d4c99dc0f71a1e8,0xa24222f894af41f0c481d45323e69a92ae51e608,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,25080671,Wrapped BTC,WBTC,8,227,113468,22000000000,80684,7660622,deprecated,47115
12541222,1622451593,0xacc2532a07b1a4b4fd97257608ad59c6760d0835c328254cc68991da29498f60,113,0x611af61f81a52619697bf2b5ac1e0fffdfbcf305bffbc3a40b6046c81d2f3868,0xb02fa29bfd054db5514115533b6fac39dac75391,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,265485866644877267875485,Paint,PAINT,18,32,102132,15100000000,79663,9224146,deprecated,47111
12541222,1622451593,0xce73fe0d7f820d5e71486f16a01d05c5e9bada7597514fb53c7763aa49da69e3,30,0x611af61f81a52619697bf2b5ac1e0fffdfbcf305bffbc3a40b6046c81d2f3868,0xfa6162b0cdfaad2ba06d70d36b144e4f624575ae,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,7544831122,USD Coin,USDC,6,73,114687,15100000000,92218,13058931,deprecated,47111
12541232,1622451712,0x81a47a96a1f87a9f78629806db0d33e83af60414242ec67ef10373cd557a68a1,1419,0x86594d4605338e8bf69364faebbe8a2da67c1460499214a0ba1f856f7812cf82,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x30e90ccbb23704a7d893fbc20cdfec712a6b2a41,183476192768203786376,SushiToken,SUSHI,18,244,312761,20000000000,297057,14536138,deprecated,47101
12541233,1622451752,0x60742f3f77792127feaa6222652b926bfe3f787e40573c257210c22befed78c0,2217,0x25352706de0e5e663dadc63514a99a592c54a1e754399a0cf415bb5eebfa4e66,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x467bccd9d29f223bce8043b84e8c8b282827790f,0xe82f35ffa47704d47681a21d47db24d7b3436789,70000000,Telcoin,TEL,2,164,267244,22000000000,251532,9472438,deprecated,47100
12541233,1622451752,0x2cb13b51ca2dee3a9cd27e5e5b016917f28d3d78dc0f2f1afe50135ce65aa4e3,28,0x25352706de0e5e663dadc63514a99a592c54a1e754399a0cf415bb5eebfa4e66,0x50f00e332d9fc695b34523d92fda0b3e4d58eb41,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3056594811,Tether USD,USDT,6,170,108181,22000000000,85712,10018624,deprecated,47100
12541235,1622451777,0xa64c203a7c72d8f01f1a199971441b149432c54071b3040aabef762bf30620bf,131,0xbdee65a5984dea625ae292928f27b318a6f79b63b7fc4acd38dde1b699bf5457,0x978756d90d40940a933b5c2cba4bf20392e4be3e,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1255000000,Tether USD,USDT,6,61,108181,23000000000,100712,4446393,deprecated,47098
